PUBCHEM_CID	DISTINCT_EXP_COUNT	EIDS
652309	1	3897
652358	1	3408
652365	1	3897
652370	1	3897
652372	1	3731
652390	1	3452
652393	1	967
652422	1	3897
652431	1	2957
652434	1	2824
652445	1	4310
652457	1	3896
652478	1	3734
652479	1	7672
652490	1	3408
652493	1	967
652520	1	3408
652532	1	3897
652538	1	3408
652548	1	3897
652555	1	3897
652572	1	3897
652589	1	854
652596	1	3731
652609	1	7741
652614	1	3897
652633	1	3393
652676	1	7538
652683	1	3393
652702	1	3452
652712	1	3897
652715	1	3897
652740	1	7672
652785	1	3897
652786	1	967
652807	1	3408
652810	1	3393
652851	1	967
652865	1	3897
652878	1	2957
652905	1	967
652919	1	4166
652947	1	3897
652981	1	3896
652985	1	3897
652988	1	854
652991	1	3897
652994	1	1569
652997	1	854
652999	1	3428
653043	1	3897
653057	1	2824
653070	1	3897
653134	1	3897
653155	1	7672
653157	1	4348
653162	1	3452
653180	1	3897
653215	1	3393
653270	1	3408
653275	1	3408
653280	1	3428
653283	1	3704
653285	1	4188
653288	1	3897
653296	1	3897
653297	1	3731
653300	1	7672
653347	1	2824
653364	1	3408
653414	1	854
653473	1	7719
653518	1	3408
653520	1	3897
653525	1	3731
653527	1	854
653532	1	3897
653546	1	3897
653548	1	3897
653558	1	3393
653562	1	3897
653586	1	3897
653590	1	3897
653592	1	3452
653643	1	3897
653650	1	7672
653655	1	3897
653657	1	3897
653666	1	3897
653670	1	3897
653671	1	3408
653679	1	3897
653715	1	7722
653728	1	3897
653732	1	854
653738	1	3897
653743	1	3897
653769	1	967
653772	1	2467
653780	1	3897
653784	1	3408
653785	1	4188
653805	1	3216
653866	1	3897
653892	1	7725
653894	1	3897
653921	1	3897
653930	1	854
653931	1	854
653933	1	3897
653969	1	3897
653981	1	3704
653989	1	7741
654024	1	3408
654026	1	3897
654033	1	2957
654039	1	7672
654052	1	3393
654083	1	3408
654104	1	3408
654153	1	3897
654199	1	3897
654216	1	3897
654218	1	3393
654231	1	7690
654240	1	967
654254	1	3704
654282	1	2098
654289	1	3731
654328	1	3897
654355	1	4188
654362	1	3897
654405	1	3408
654416	1	3992
654428	1	3897
654433	1	3897
654443	1	4348
654450	1	854
654454	1	3897
654464	1	3704
654480	1	3897
654516	1	3428
654520	1	967
654531	1	3897
654538	1	3897
654580	1	3393
654625	1	3897
654634	1	3704
654643	1	3704
654653	1	7672
654656	1	3897
654673	1	3704
654682	1	3393
654691	1	3393
654701	1	3897
654761	1	7738
654773	1	4188
654799	1	3897
654802	1	705
654827	1	854
654853	1	967
654896	1	7722
654914	1	3731
654924	1	3897
654925	1	3897
654955	1	7685
654958	1	7719
654962	1	3897
654994	1	3704
655004	1	3731
655013	1	3704
655014	1	3408
655048	1	3897
655055	1	2824
655070	1	3897
655074	1	3897
655095	1	3704
655096	1	3704
655129	1	7672
655131	1	3897
655157	1	3704
655166	1	3897
655170	1	3393
655179	1	705
655182	1	3897
655192	1	3897
655199	1	3408
655216	1	2957
655249	1	3408
655273	1	3731
655274	1	3897
655276	1	967
655278	1	3896
655279	1	7672
655323	1	3452
655324	1	3897
655325	1	3731
655327	1	3704
655331	1	2473
655334	1	3734
655336	1	3897
655365	1	3897
655374	1	7587
655389	1	3731
655393	1	2957
655408	1	3897
655416	1	3393
655500	1	3452
655504	1	3731
655506	1	7744
655509	1	3393
655515	1	3731
655531	1	7672
655546	1	854
655551	1	3992
655560	1	3897
655561	1	3897
655569	1	967
655584	1	3897
655585	1	3897
655620	1	7672
655651	1	967
655658	1	3897
655670	1	3897
655683	1	7744
655684	1	3216
655686	1	3393
655832	1	7741
655857	1	3704
655859	1	3408
655862	1	2467
655870	1	3897
655888	1	3408
655904	1	3897
655905	1	3897
655908	1	3408
655941	1	705
655983	1	3897
655985	1	3897
655988	1	7685
655990	1	2957
656023	1	3897
656025	1	7725
656033	1	7743
656056	1	3452
656067	1	3731
656070	1	854
656076	1	3897
656123	1	2957
656124	1	3897
656138	1	3897
656150	1	854
656152	1	3408
656161	1	854
656185	1	3704
656186	1	3731
656216	1	3408
656219	1	3897
656230	1	3897
656235	1	3897
656246	1	3897
656271	1	705
656272	1	3897
656277	1	3393
656284	1	3704
656297	1	3897
656298	1	3897
656307	1	3897
656315	1	3897
656342	1	7685
656343	1	7672
656346	1	3896
656360	1	854
656378	1	3897
657298	1	2098
657378	1	7744
657423	1	7634
657443	1	3897
657472	1	3897
657476	1	3393
657568	1	967
657574	1	7719
657576	1	3990
657588	1	4188
657591	1	7634
657598	1	7634
657659	1	3731
657663	1	3408
657666	1	7634
657691	1	7634
657741	1	7685
657744	1	3731
657772	1	3992
657779	1	3393
657786	1	3897
657792	1	854
657801	1	7672
657802	1	3393
657804	1	7743
657874	1	854
657906	1	3897
657909	1	3704
657910	1	2473
657914	1	3897
657926	1	3731
657928	1	3452
657949	1	3452
657963	1	7753
657981	1	3731
657982	1	3408
657999	1	3897
658000	1	3393
658017	1	3731
658023	1	3408
658073	1	3731
658079	1	3393
658089	1	4369
658090	1	3897
658106	1	3393
658109	1	2467
658121	1	967
658131	1	3731
658163	1	705
658168	1	3731
658171	1	3408
658195	1	3428
658197	1	2957
658200	1	3393
658231	1	3992
658236	1	3393
658243	1	3897
658247	1	3408
658314	1	3452
658319	1	3408
658353	1	3897
658400	1	2824
658410	1	3897
658447	1	854
658450	1	3731
658506	1	3897
658507	1	7738
658530	1	3452
658541	1	2957
658542	1	3992
658543	1	3408
658569	1	3408
658573	1	3897
658578	1	3704
658585	1	3897
658589	1	3731
658624	1	3897
658643	1	3704
658662	1	3731
658685	1	854
658697	1	3739
658709	1	3408
658710	1	3408
658720	1	2957
658724	1	3731
658731	1	3897
658734	1	3897
658739	1	3731
658744	1	3897
658745	1	3897
658794	1	3992
658800	1	7672
658816	1	3216
658830	1	2824
658831	1	3897
658834	1	3731
658849	1	854
658858	1	3896
658905	1	854
658919	1	3731
658921	1	3731
658922	1	3734
658925	1	3704
658937	1	7672
658940	1	2957
658967	1	854
658994	1	854
659067	1	3731
659070	1	3731
659074	1	2957
659087	1	2957
659090	1	2957
659097	1	2957
659110	1	3897
659160	1	3731
659162	1	3897
659178	1	3897
659197	1	3897
659200	1	2957
659215	1	3704
659228	1	3992
659276	1	3897
659278	1	3731
659286	1	3704
659293	1	3408
659295	1	3734
659300	1	7722
659301	1	854
659307	1	3897
659350	1	2098
659363	1	3393
659398	1	2098
659418	1	3393
659426	1	3897
659433	1	7713
659436	1	2957
659446	1	967
659469	1	705
659479	1	3992
659514	1	3897
659522	1	3731
659524	1	7685
659528	1	3897
659535	1	3897
659543	1	3734
659554	1	3731
659569	1	3897
659584	1	3897
659589	1	2824
659592	1	3731
659595	1	3897
659608	1	3897
659614	1	3731
659618	1	3897
659623	1	3734
659628	1	7672
659629	1	3408
659630	1	3452
659635	1	854
659636	1	3393
659646	1	3897
659671	1	3897
659672	1	3393
659682	1	3731
659686	1	3393
659689	1	3897
659699	1	854
659705	1	3445
659720	1	2824
659722	1	7634
659742	1	3734
659745	1	3216
659762	1	7744
659766	1	3897
659774	1	2957
659778	1	3897
659789	1	3897
659792	1	3897
659814	1	3731
659819	1	3897
659878	1	7738
659889	1	3216
659906	1	2957
659910	1	3393
659911	1	3731
659924	1	3897
659994	1	3897
660016	1	3408
660029	1	3704
660034	1	3897
660060	1	3704
660080	1	967
660100	1	3897
660105	1	2098
660108	1	3897
660115	1	3897
660118	1	3731
660134	1	854
660144	1	3731
660149	1	3393
660151	1	3897
660157	1	3731
660166	1	3897
660173	1	3897
660179	1	3393
660190	1	3408
660197	1	3731
660232	1	3731
660238	1	3408
660246	1	3897
660247	1	3897
660261	1	705
660263	1	4188
660292	1	3408
660299	1	2957
660302	1	3897
660304	1	3897
660340	1	3393
660368	1	3897
660388	1	3897
660435	1	3897
660500	1	967
660516	1	2824
660520	1	7744
660521	1	3897
660620	1	967
660621	1	3731
660644	1	3704
660655	1	3731
660679	1	7615
660696	1	3897
660709	1	967
660719	1	3408
660764	1	3704
660769	1	7744
660773	1	3393
660778	1	3897
660783	1	7634
660793	1	7672
660815	1	3452
660816	1	3393
660825	1	3897
660831	1	3731
660845	1	2957
660876	1	3897
660879	1	854
660919	1	2098
660930	1	3408
660933	1	3897
660939	1	3731
660941	1	3897
660963	1	3408
660988	1	3897
660991	1	3897
661000	1	3452
661003	1	3897
661008	1	3897
661009	1	3897
661013	1	3897
661020	1	2467
661023	1	3897
661027	1	3216
661030	1	3897
661052	1	854
661054	1	7743
661070	1	3452
661076	1	3897
661082	1	3896
661083	1	3897
661098	1	3897
661102	1	3393
661107	1	3897
661116	1	3897
661117	1	3897
661185	1	3897
661187	1	3897
661196	1	3897
661214	1	3897
661235	1	3897
661236	1	3897
661237	1	3452
661245	1	3734
661248	1	3452
661249	1	7672
661256	1	3897
661260	1	3452
661265	1	2957
661300	1	3897
661310	1	7672
661324	1	3428
661337	1	3897
661341	1	3897
661366	1	3897
661377	1	3452
661390	1	3897
661400	1	3897
661435	1	3704
661437	1	3897
661457	1	3897
661460	1	705
661489	1	3897
661518	1	3897
661519	1	7719
661537	1	2957
661541	1	3897
661545	1	3897
661553	1	3897
661570	1	2957
661605	1	7743
661633	1	967
661658	1	3731
661668	1	2473
661700	1	3897
661742	1	7719
661744	1	7672
661754	1	705
661762	1	7719
661763	1	3897
661788	1	3408
661814	1	3216
661830	1	967
661834	1	3731
661849	1	705
661852	1	2957
661880	1	3428
661897	1	3896
661900	1	2467
661942	1	3897
661971	1	967
661972	1	3897
662021	1	3992
662098	1	3731
662100	1	967
662167	1	7738
662168	1	3393
662182	1	7672
662192	1	3408
662265	1	4348
662302	1	3897
662307	1	2824
662312	1	3393
662318	1	3408
662320	1	3704
662339	1	2824
662361	1	2957
662374	1	3897
662388	1	2957
662389	1	3897
662427	1	3734
662435	1	3897
662450	1	7725
662468	1	3896
662481	1	3992
662568	1	3897
662577	1	7743
662578	1	3731
662589	1	3897
662594	1	3897
662626	1	967
662645	1	3897
662661	1	3896
662667	1	705
662683	1	3452
662702	1	705
662746	1	7537
662748	1	3897
662755	1	2824
662762	1	2957
662791	1	3897
662811	1	3897
662817	1	3397
662823	1	3704
662832	1	7743
662834	1	7663
662856	1	854
662872	1	3896
662880	1	7743
662884	1	3897
662886	1	3408
662951	1	3897
662968	1	3897
662969	1	3897
662987	1	3897
663015	1	3408
663034	1	3704
663084	1	2957
663087	1	854
663089	1	3992
663090	1	3897
663108	1	2957
663129	1	3897
663152	1	3897
663154	1	3897
663161	1	3428
663167	1	3216
663168	1	3393
663174	1	7634
663240	1	3897
663245	1	3897
663246	1	705
663249	1	7520
663273	1	3393
663295	1	2467
663298	1	3897
663344	1	3897
663349	1	7538
663371	1	705
663374	1	3897
663381	1	3897
663383	1	3897
663386	1	3393
663388	1	2957
663413	1	3897
663425	1	2957
663429	1	3731
663448	1	2467
663468	1	705
663475	1	3393
663481	1	705
663486	1	4348
663530	1	3408
663550	1	3897
663563	1	967
663597	1	3992
663607	1	7738
663622	1	3734
663629	1	3897
663635	1	3897
663640	1	3393
663642	1	2824
663648	1	3452
663649	1	7719
663675	1	3428
663693	1	3408
663700	1	3897
663701	1	705
663702	1	3704
663707	1	3428
663748	1	854
663776	1	2957
663786	1	3897
663791	1	3731
663795	1	2824
663800	1	3897
663828	1	3731
663853	1	3393
663856	1	2957
663869	1	3393
663881	1	705
663885	1	3897
663888	1	705
663890	1	3408
663905	1	3428
663910	1	3428
663917	1	3452
663928	1	3393
663933	1	3731
663945	1	2957
663966	1	3452
663983	1	3393
663984	1	3393
663986	1	3897
663999	1	3408
664007	1	967
664019	1	3734
664021	1	3731
664029	1	3731
664032	1	2467
664041	1	3731
664061	1	3452
664078	1	3897
664089	1	2957
664129	1	3897
664137	1	7685
664147	1	3704
664165	1	3216
664181	1	7744
664182	1	3704
664193	1	3897
664210	1	3897
664220	1	3731
664240	1	3428
664274	1	3428
664285	1	3897
664286	1	7749
664328	1	3897
664358	1	705
664368	1	3393
664369	1	3897
664372	1	3731
664378	1	854
664380	1	705
664387	1	3992
664390	1	2957
664398	1	4188
664402	1	7672
664440	1	3216
664450	1	3216
664461	1	3897
664462	1	3897
664467	1	7672
664476	1	3452
664508	1	3216
664511	1	967
664512	1	3731
664517	1	3731
664519	1	3897
664523	1	3897
664534	1	854
664539	1	3897
664553	1	3897
664556	1	3452
664560	1	3897
664586	1	3731
664598	1	3897
664602	1	3731
664603	1	3216
664606	1	3897
664612	1	7725
664623	1	3897
664632	1	3897
664633	1	3897
664647	1	7743
664680	1	3393
664681	1	2957
664682	1	3428
664699	1	3897
664705	1	3734
664710	1	967
664729	1	7685
664737	1	2957
664787	1	3897
664803	1	3897
664816	1	7744
664819	1	705
664825	1	854
664831	1	7537
664841	1	3704
664885	1	2957
664898	1	3408
664921	1	3897
664936	1	3897
664980	1	705
664992	1	2957
664994	1	2824
665009	1	2957
665014	1	3897
665031	1	2467
665033	1	3452
665062	1	3452
665078	1	967
665081	1	3897
665084	1	3897
665089	1	3897
665093	1	7538
665108	1	3897
665115	1	3897
665178	1	3408
665181	1	3393
665182	1	3393
665185	1	3704
665196	1	3428
665199	1	2957
665207	1	854
665223	1	3897
665230	1	3731
665242	1	3393
665268	1	2957
665271	1	3897
665278	1	3408
665284	1	3408
665288	1	2957
665290	1	3704
665291	1	3428
665296	1	3731
665298	1	3897
665302	1	3731
665323	1	3393
665332	1	3452
665344	1	2824
665353	1	3897
665355	1	7719
665398	1	3408
665425	1	7741
665435	1	2824
665457	1	3393
665459	1	3897
665460	1	3731
665471	1	3897
665473	1	3428
665475	1	3897
665484	1	2473
665515	1	3897
665517	1	3393
665520	1	7672
665535	1	7685
665539	1	3731
665600	1	3731
665602	1	3704
665608	1	3897
665642	1	3897
665672	1	3408
665679	1	4188
665681	1	7743
665694	1	3452
665701	1	3393
665716	1	3704
665776	1	2957
665780	1	3897
665803	1	3408
665816	1	7722
665826	1	2824
665854	1	3704
665870	1	3704
665877	1	3897
665885	1	3897
665886	1	2098
665910	1	3427
665911	1	967
665917	1	2098
665932	1	3897
665947	1	3428
665950	1	7741
665957	1	3393
665958	1	1569
665960	1	854
665964	1	3704
665977	1	3897
665995	1	3897
666006	1	3897
666009	1	3393
666055	1	854
666070	1	7672
666071	1	3408
666076	1	3897
666086	1	854
666090	1	3393
666107	1	3704
666145	1	2957
666146	1	3897
666153	1	3897
666154	1	3393
666174	1	7744
666189	1	7672
666194	1	3408
666200	1	3452
666212	1	2957
666220	1	7685
666223	1	3897
666231	1	3897
666232	1	3408
666234	1	3393
666240	1	3897
666243	1	3393
666244	1	3731
666262	1	967
666273	1	3897
666277	1	3897
666291	1	7672
666312	1	3897
666332	1	2957
666333	1	7738
666346	1	3393
666367	1	7743
666368	1	854
666385	1	3408
666410	1	967
666424	1	3897
666428	1	7744
666436	1	3897
666447	1	2957
666460	1	3897
666463	1	3731
666486	1	2957
666506	1	3897
666511	1	4188
666514	1	3393
666517	1	3897
666521	1	3897
666545	1	3704
666549	1	3897
666554	1	7685
666563	1	3897
666592	1	3731
666600	1	967
666606	1	3393
666612	1	3897
666619	1	7743
666637	1	7746
666646	1	967
666648	1	3992
666651	1	3704
666652	1	3897
666670	1	3897
666671	1	854
666683	1	3408
666696	1	3896
666704	1	3897
666713	1	3897
666724	1	3393
666726	1	3897
666738	1	3897
666739	1	3990
666751	1	3897
666759	1	967
666782	1	3731
666783	1	7634
666785	1	3393
666800	1	7746
666812	1	3704
666815	1	7749
666831	1	3704
666832	1	3897
666836	1	3393
666872	1	3704
666876	1	3452
666889	1	3393
666894	1	3731
666897	1	4188
666898	1	7587
666904	1	2957
666916	1	967
666925	1	3897
666931	1	3704
666932	1	3393
666943	1	3393
666954	1	3704
666972	1	3897
666975	1	3393
666976	1	3897
666981	1	3428
666984	1	3704
666986	1	3452
667003	1	3897
667009	1	3393
667014	1	3897
667016	1	967
667036	1	3704
667056	1	3393
667057	1	3897
667070	1	3408
667071	1	3897
667092	1	3408
667114	1	3897
667115	1	3897
667131	1	3393
667137	1	3704
667151	1	3897
667158	1	3897
667182	1	3408
667186	1	3393
667203	1	3897
667215	1	3731
667217	1	7741
667236	1	3897
667248	1	3704
667278	1	3393
667307	1	3408
667308	1	7725
667316	1	3896
667323	1	3393
667325	1	3428
667338	1	2957
667358	1	3897
667375	1	3897
667376	1	967
667534	1	3408
667550	1	3731
667624	1	3897
667687	1	3408
667696	1	3897
667720	1	7741
667798	1	7665
667889	1	3897
668308	1	3897
668390	1	3897
668629	1	3897
668693	1	967
668744	1	7738
668757	1	705
668779	1	3897
668892	1	3897
668895	1	3897
669037	1	3897
669075	1	3897
669080	1	3393
669094	1	705
669323	1	3897
669395	1	3897
669405	1	3897
669445	1	3897
669449	1	3896
669468	1	7744
669568	1	3897
669586	1	3897
669589	1	3897
669590	1	3897
669593	1	3897
669595	1	3896
669620	1	7634
669753	1	3897
669993	1	3897
670019	1	3897
670058	1	3897
670093	1	3897
670270	1	3897
670282	1	7741
670331	1	3897
670450	1	3897
670584	1	3897
670706	1	3897
670716	1	3704
670719	1	3897
670756	1	3897
670790	1	3897
670962	1	3704
670977	1	3897
671385	1	7738
671422	1	854
671433	1	3897
671528	1	3897
671564	1	3452
671759	1	2467
671794	1	3897
671905	1	3731
672004	1	7672
672396	1	3734
672465	1	3216
672476	1	3897
672599	1	705
672640	1	7690
672876	1	3897
673339	1	3897
673377	1	3897
673462	1	3897
673494	1	3897
673503	1	3897
673528	1	3897
673609	1	3704
673661	1	3897
673744	1	3731
674073	1	705
674266	1	3897
674268	1	3897
674277	1	3734
674392	1	3897
674453	1	3897
674752	1	854
674768	1	3731
674790	1	3897
674924	1	3897
674942	1	3897
675042	1	3897
675055	1	3897
675057	1	7741
675060	1	7746
675164	1	3897
675179	1	7741
675180	1	7738
675181	1	3393
675184	1	3408
675185	1	3897
675202	1	7725
675323	1	3897
675359	1	3897
675397	1	3897
675494	1	3897
675505	1	967
675526	1	3897
675662	1	3897
675912	1	3896
675925	1	2824
675984	1	854
676085	1	3897
676152	1	3897
676176	1	3897
676190	1	3897
676255	1	854
676289	1	3731
676310	1	2467
676604	1	4188
676755	1	3408
676910	1	3897
677140	1	3897
677173	1	3897
677488	1	3897
677548	1	3897
677576	1	3897
677656	1	3897
677665	1	7738
677762	1	3897
677808	1	7744
677885	1	3897
677942	1	3897
677944	1	3897
677972	1	3731
678003	1	3897
678008	1	3393
678249	1	3897
678544	1	3897
678574	1	3897
678578	1	3408
678598	1	3897
678639	1	3897
678642	1	3897
678668	1	3408
678887	1	3897
679503	1	705
679552	1	3731
679570	1	3897
679950	1	3216
679960	1	3897
680336	1	3897
680345	1	3731
680502	1	3734
680713	1	3897
680797	1	3897
680871	1	7738
681116	1	3897
681202	1	3897
681239	1	3897
681326	1	3734
681607	1	7738
681702	1	3897
681811	1	3897
681933	1	3897
682055	1	3897
682158	1	3897
682221	1	3897
682232	1	4188
682264	1	3897
682457	1	3897
682562	1	3897
682575	1	3897
682580	1	3897
682606	1	7749
682630	1	3897
682802	1	3408
682824	1	3897
682935	1	3897
683191	1	7634
683385	1	3897
683402	1	3897
683466	1	7738
683718	1	3897
683719	1	3897
683741	1	3897
683793	1	3897
683835	1	3897
683837	1	3897
683950	1	3897
684024	1	7672
684025	1	3897
684061	1	3897
684117	1	7634
684366	1	3408
684396	1	2824
684434	1	3897
684458	1	3897
684504	1	3897
684658	1	3897
684707	1	3897
684730	1	3897
684790	1	3897
684794	1	3897
684821	1	3897
684852	1	3897
684863	1	3897
684928	1	3897
684959	1	3897
684983	1	7722
685050	1	3452
685093	1	3992
685128	1	3897
685242	1	3897
685559	1	3897
685576	1	3897
685677	1	3897
685688	1	3897
685751	1	3897
685878	1	3897
685883	1	3408
686000	1	7744
686049	1	3897
686154	1	3897
686157	1	3897
686164	1	3990
686187	1	3897
686289	1	3897
686300	1	3897
686361	1	3393
686441	1	3897
686505	1	705
686822	1	3408
686852	1	3668
686982	1	3897
687041	1	3897
687117	1	2824
687170	1	3897
687322	1	3897
687460	1	967
687490	1	7615
687498	1	3897
687628	1	7738
687960	1	3897
687968	1	3897
688251	1	3897
688356	1	3897
688670	1	7741
688697	1	3897
688698	1	3897
688945	1	3452
688964	1	3897
688967	1	3897
689050	1	3731
689098	1	3731
689241	1	3897
689500	1	3452
689674	1	3408
689878	1	3897
689910	1	3897
689937	1	3897
689989	1	3897
690069	1	3897
690307	1	3897
690363	1	3897
690502	1	3897
690674	1	3897
690727	1	7672
690945	1	3897
691368	1	3897
691702	1	2824
691782	1	3897
691910	1	854
691953	1	3897
691990	1	3897
692014	1	4166
692092	1	3897
692130	1	3897
692133	1	3897
692193	1	2824
692194	1	3897
692198	1	3897
692210	1	705
692214	1	3897
692259	1	3897
692344	1	3897
692360	1	967
692386	1	3897
692389	1	3897
692393	1	3897
692468	1	3897
692527	1	3897
692594	1	3897
692944	1	7738
692978	1	3897
693012	1	3731
693022	1	3216
693230	1	3897
693255	1	854
693329	1	3897
693393	1	3704
693499	1	3897
693642	1	3897
693869	1	3897
693993	1	3897
694009	1	3897
694150	1	3452
694212	1	3897
694267	1	3897
694452	1	2957
694497	1	3897
694524	1	854
694542	1	3897
694543	1	967
694565	1	3897
694613	1	854
694666	1	3897
694716	1	3897
694726	1	7722
694901	1	7741
694926	1	3897
694928	1	3452
694963	1	7741
695014	1	3452
695106	1	3897
695123	1	854
695190	1	3897
695191	1	3897
695255	1	3897
695351	1	3897
695407	1	3897
695453	1	3897
695697	1	2473
695731	1	3897
695758	1	7741
695831	1	854
695894	1	3897
696146	1	3734
696182	1	3897
696188	1	3897
696249	1	7738
696250	1	2490
696278	1	854
696449	1	3897
696773	1	3897
696853	1	3897
696885	1	4348
696887	1	3897
697152	1	967
697331	1	2957
697434	1	3897
697473	1	3897
697640	1	2467
697693	1	3897
698162	1	3897
698455	1	3452
698501	1	3897
698515	1	3897
698520	1	3897
698642	1	3731
698750	1	3731
698873	1	3897
698942	1	3897
698967	1	854
699107	1	3897
699366	1	4166
699407	1	3897
699437	1	3897
699513	1	2467
699701	1	3452
699740	1	3897
699742	1	3897
699923	1	3452
699971	1	3393
699972	1	2957
699982	1	3897
699995	1	4188
700117	1	4166
700253	1	3897
700285	1	3897
700329	1	3897
700360	1	967
700470	1	3897
700473	1	3896
700539	1	4188
700553	1	3897
700578	1	3897
700602	1	3452
700609	1	3731
700720	1	967
700755	1	7672
700979	1	3897
701011	1	3897
701070	1	3897
701126	1	3897
701190	1	3897
701195	1	854
701235	1	3897
701247	1	3897
701253	1	3897
701261	1	3897
701312	1	3897
701646	1	3897
701648	1	3897
701660	1	967
701683	1	3897
701694	1	705
701696	1	3704
701783	1	7743
702175	1	1571
702228	1	2957
702290	1	3897
702328	1	3897
702389	1	7672
702495	1	3897
702542	1	3897
702577	1	3734
702620	1	3897
702695	1	2467
702724	1	3897
702908	1	7743
702922	1	3897
702927	1	854
702932	1	3897
702952	1	7537
703007	1	3897
703016	1	3897
703030	1	3731
703093	1	3992
703111	1	3897
703423	1	3897
703676	1	3896
703690	1	3897
703694	1	3897
703709	1	3897
703762	1	3897
703785	1	3897
703905	1	3897
703967	1	3731
704016	1	7743
704023	1	3897
704124	1	2467
704516	1	3897
704565	1	3897
704576	1	3897
704624	1	3452
704717	1	3897
704730	1	3452
704781	1	3704
704824	1	3897
705087	1	854
705151	1	3393
705154	1	3452
705155	1	2098
705157	1	3897
705246	1	7672
705256	1	3897
705270	1	3408
705286	1	3897
705290	1	3897
705307	1	3897
705500	1	7738
705527	1	3897
705583	1	3897
705620	1	3897
705673	1	3897
705798	1	3704
705822	1	3897
705839	1	3897
705841	1	3897
705873	1	967
705876	1	3897
705882	1	3897
705884	1	3393
705903	1	3897
705975	1	3734
706051	1	3408
706057	1	3897
706072	1	3897
706117	1	3897
706120	1	7690
706146	1	854
706189	1	3897
706244	1	3408
706268	1	3704
706510	1	3897
706767	1	3897
706817	1	3393
706992	1	854
707038	1	3897
707119	1	3897
707191	1	4166
707195	1	7741
707236	1	3897
707381	1	3897
707445	1	854
